AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,input,naturalLanguageDescription,label,numLabel
0.3171434999,0.4258431196,0.6648796201,0.2416751385,0.1859259009,1.0,0.3579573035,0.1395091414,0.463434875,0.224679172,0.3506525457,0.455740273,0.5953692198,1.0,0.5856336355,0.5867783427,0.0139246555,0.0652655289,0.0266624726,0.7146859765,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410028\4100282012\4100282012.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5953692198; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5856336355; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5867783427; Eyes Closed, using the muscles: Levator Palebrae Superioris (relaxation), with a value of 0.7146859765; ",engaged,1
0.1741549075,0.4158923328,0.6817215085,0.4319690764,0.1654570401,1.0,0.452331543,0.6193330288,0.5012792945,0.1537376642,0.4952666163,0.1169902608,0.5665125847,0.0,0.3243862987,0.516212523,0.3001236022,0.1090076193,0.0433828831,0.2740009427,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510038\5100381063\5100381063.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.6193330288; Nasolabial Deepener, using the muscles: Zygomaticus Minor, with a value of 0.5012792945; Chin Raiser, using the muscles: Mentalis, with a value of 0.5665125847; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.516212523; ",bored,3
0.1904512346,0.4334812164,0.4538630843,0.4046831131,0.5948307514,1.0,0.4324375987,0.1488013268,0.4916373789,0.5925238132,0.5601161718,0.2428595573,0.6449007392,0.0,0.3706190586,0.5603850484,0.1055437699,0.0922841728,0.0547446907,0.0398654863,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210055\2100552035\2100552035.avi,"Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.5925238132; Dimpler, using the muscles: Buccinator, with a value of 0.5601161718; Chin Raiser, using the muscles: Mentalis, with a value of 0.6449007392; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5603850484; ",frustrated,2
0.2963683307,0.4143667817,0.5705547929,0.4598675668,0.1238031611,0.0,0.1277273744,0.0920830965,0.507761538,0.2064078003,0.6753195524,0.2340852022,0.480097115,0.0,0.2722932398,0.6066488624,0.0178473834,0.1114432961,0.0659020767,0.0375324264,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\205601\2056010250\2056010250.avi,"Nasolabial Deepener, using the muscles: Zygomaticus Minor, with a value of 0.507761538; Dimpler, using the muscles: Buccinator, with a value of 0.6753195524; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.6066488624; ",engaged,1
0.4291872382,0.4161250889,0.5327914953,0.3739567697,0.1289943457,1.0,0.2623397708,0.4853034616,0.4654177725,0.0889894664,0.2098029852,0.3303656876,0.433388263,0.0,0.23351565,0.4252008796,0.9064033628,0.323947221,0.0250949897,0.0394694023,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310076\3100761048\3100761048.avi,"Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.9064033628; ",engaged,1
0.3051742911,0.4368108511,0.5165649652,0.6023341417,0.0990510508,1.0,0.1822427958,0.0355052277,0.4595075548,0.1388015151,0.2506867945,0.4796357751,0.5277507305,0.0,0.5011417866,0.490090251,0.0113555882,0.1138801575,0.0267430022,0.0347084478,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\181374\1813740226\1813740226.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5277507305; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5011417866; ",engaged,1
0.5785982013,0.485626936,0.1174034923,0.6407238841,0.1560485363,0.0,0.2665919662,0.127900809,0.469758451,0.1859073788,0.2699686289,0.4572097957,0.6948580146,0.0,0.3985761702,0.5844621062,0.0082064215,0.1617488712,0.0426100977,0.0605632439,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\907001\907001400\907001400.mp4,"Chin Raiser, using the muscles: Mentalis, with a value of 0.6948580146; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5844621062; ",engaged,1
0.2115143389,0.4909707904,0.1599586755,0.4134298265,0.1528507173,0.0,0.4233924747,0.3149001598,0.4770600796,0.1184412464,0.4480384588,0.0973314196,0.5599390268,0.0,0.3974876404,0.5348772407,0.0003681047,0.049981378,0.296292305,0.2376855612,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510037\5100372018\5100372018.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5599390268; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5348772407; ",engaged,1
0.4300895631,0.4578054845,0.5324771404,0.4535084665,0.1780797988,0.0,0.3613653481,0.0882128403,0.4658508003,0.1531417966,0.2988096178,0.3831197619,0.5820302963,0.0,0.4505113661,0.4748539329,0.0849196613,0.194903776,0.1369398087,0.0186372101,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310075\3100752045\3100752045.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5820302963; ",engaged,1
0.3056625724,0.5002186894,0.383384943,0.4278036654,0.1326298416,1.0,0.193652004,0.1267192513,0.4682333171,0.0405338742,0.1991922706,0.1999235898,0.5174689293,0.0,0.5598127246,0.5392856002,0.0038667454,0.203079924,0.3331481516,0.0188433584,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110007\1100072053\1100072053.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5174689293; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5598127246; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5392856002; ",engaged,1
0.356870234,0.4405793548,0.4755035937,0.3164258301,0.6865518093,1.0,0.5054650307,0.477258265,0.4983632565,0.623029232,0.7463577986,0.1967798024,0.337577194,1.0,0.2398876399,0.3367384672,0.8551351428,0.3593045175,0.0504611135,0.1284484416,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410020\4100201020\4100201020.avi,"Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.623029232; Dimpler, using the muscles: Buccinator, with a value of 0.7463577986; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.8551351428; ",engaged,1
0.1349863559,0.4332577288,0.19586128,0.3069009781,0.7451503277,0.0,0.5551509857,0.4916712046,0.47902143,0.836281538,0.7652468681,0.1226493046,0.6801519394,1.0,0.4648468792,0.5715327263,0.0206280109,0.1461549997,0.0643598586,0.1367215067,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310074\3100741074\3100741074.avi,"Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.836281538; Dimpler, using the muscles: Buccinator, with a value of 0.7652468681; Chin Raiser, using the muscles: Mentalis, with a value of 0.6801519394; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5715327263; ",engaged,1
0.1950611323,0.4643392563,0.4573246837,0.295309186,0.1285046786,1.0,0.2911553383,0.2347686738,0.4597813785,0.0253415518,0.3594712615,0.3176162541,0.5759493709,0.0,0.4397562742,0.4556231797,0.0013900712,0.0363128111,0.0652217492,0.1587551534,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310063\3100631052\3100631052.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5759493709; ",engaged,1
0.3200338781,0.4926546514,0.426574707,0.4589428008,0.1285228729,0.0,0.160657987,0.007232538,0.4690777659,0.0712029636,0.3719792366,0.3312724829,0.4776007831,0.0,0.4921445549,0.5607417226,0.1083096415,0.0411398411,0.1646586508,0.0196156725,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510034\5100341070\5100341070.avi,"Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5607417226; ",engaged,1
0.2785853148,0.4635077715,0.3717742264,0.4074777663,0.2973557115,0.0,0.2240568548,0.1705178022,0.4726743698,0.1093375534,0.2277520895,0.3737954199,0.6504734159,0.0,0.2769168317,0.5361812115,0.2804188728,0.2939110994,0.1214152128,0.0574788637,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210060\2100602051\2100602051.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.6504734159; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5361812115; ",engaged,1
0.2319580317,0.5015610456,0.3954027295,0.5092560053,0.4690314233,0.0,0.3803275228,0.5411188006,0.470582366,0.2254096121,0.5180740356,0.1817572415,0.6532328725,0.0,0.4227882624,0.5832594037,0.0033130273,0.0860455185,0.0525640696,0.1675007492,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210052\2100521056\2100521056.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5411188006; Dimpler, using the muscles: Buccinator, with a value of 0.5180740356; Chin Raiser, using the muscles: Mentalis, with a value of 0.6532328725; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5832594037; ",engaged,1
0.3675431013,0.4850068092,0.3662488759,0.3177499771,0.1031005085,1.0,0.240069896,0.2724589109,0.4704733789,0.1173652783,0.2905124426,0.377471298,0.4886876643,0.0,0.3251753151,0.5784230828,0.0200467855,0.0547594503,0.1457869858,0.0459634364,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\401835\4018350213\4018350213.mp4,"Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5784230828; ",engaged,1
0.2470791191,0.4681960046,0.6960451603,0.4933769405,0.1110188589,1.0,0.1831744462,0.1093484908,0.4631821811,0.1862036437,0.4186653197,0.1276146919,0.4640436471,0.0,0.5109368563,0.5488503575,0.6639144421,0.2695473135,0.0390415937,0.029314531,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110005\1100052047\1100052047.avi,"Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5109368563; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5488503575; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.6639144421; ",engaged,1
0.2490242869,0.5340227485,0.4960035086,0.5303779244,0.1042210311,1.0,0.1123193353,0.3171026707,0.4669236243,0.0793404654,0.2568970919,0.2318163961,0.492428273,0.0,0.3735430837,0.5237816572,0.2761376202,0.1805822104,0.1185444891,0.011936862,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\459999\4599990129\4599990129.avi,"Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5237816572; ",engaged,1
0.1489807516,0.3807614148,0.5890266895,0.3253816962,0.1332761496,1.0,0.5106642246,0.1877045482,0.4659414291,0.2673405111,0.4170781672,0.1575364172,0.5536549091,0.0,0.4896225333,0.6003060937,0.1008069366,0.0539467707,0.378079921,0.0488504991,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110012\1100121034\1100121034.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5536549091; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.6003060937; ",bored,3
0.3058674932,0.3813046515,0.3173136115,0.4276889861,0.4949956536,0.0,0.421235472,0.0523969792,0.4706764817,0.4793788195,0.6368349791,0.2915331125,0.7458867431,0.0,0.3440968692,0.5721994638,0.002382898,0.2186183184,0.127397269,0.1117756888,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510035\5100352006\5100352006.avi,"Dimpler, using the muscles: Buccinator, with a value of 0.6368349791; Chin Raiser, using the muscles: Mentalis, with a value of 0.7458867431; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5721994638; ",bored,3
0.2628883421,0.4282470644,0.5617608428,0.3320770562,0.1523294002,1.0,0.4327724278,0.873680532,0.4639558792,0.1067550108,0.770424962,0.1648208946,0.6348571777,0.0,0.5719472766,0.5715673566,0.271950841,0.3104630411,0.334869504,0.6609242558,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310074\3100742028\3100742028.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.873680532; Dimpler, using the muscles: Buccinator, with a value of 0.770424962; Chin Raiser, using the muscles: Mentalis, with a value of 0.6348571777; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5719472766; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5715673566; Eyes Closed, using the muscles: Levator Palebrae Superioris (relaxation), with a value of 0.6609242558; ",engaged,1
0.3202834427,0.4450638592,0.4778360128,0.3048487902,0.145931378,0.0,0.4037408233,0.2536175847,0.4760259986,0.1991383135,0.4408268034,0.2229883522,0.5653558373,1.0,0.4720349014,0.5839216113,0.586261332,0.2165014595,0.0355498493,0.0880474597,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410032\4100322040\4100322040.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5653558373; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5839216113; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.586261332; ",engaged,1
0.1983439028,0.4837521017,0.5439786911,0.3302030265,0.232100755,1.0,0.4787441194,0.1570406854,0.4720225334,0.296879977,0.3701040745,0.2174414098,0.520057261,0.0,0.3515188694,0.5902059674,0.0272993352,0.0703046098,0.0881526321,0.1583381146,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510047\5100472041\5100472041.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.520057261; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5902059674; ",engaged,1
0.2001131177,0.5240473747,0.3712104559,0.342543304,0.1134474203,0.0,0.2830194533,0.1325214505,0.4619122744,0.1357104331,0.4291115105,0.2750766277,0.510492444,0.0,0.5406522155,0.4937672019,0.0092015201,0.1473467797,0.1543874294,0.026697496,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\310074\3100742012\3100742012.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.510492444; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5406522155; ",engaged,1
0.217441231,0.4371972978,0.6532695293,0.3352561593,0.1557015628,1.0,0.2844909728,0.9536319375,0.4667800963,0.2092045248,0.3865574002,0.1175467372,0.5138260722,0.0,0.5498471856,0.5742520094,0.0624665655,0.1429227293,0.187729761,0.0189913716,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210053\2100532068\2100532068.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.9536319375; Chin Raiser, using the muscles: Mentalis, with a value of 0.5138260722; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.5498471856; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5742520094; ",engaged,1
0.3802630007,0.5067577958,0.3001722097,0.643440783,0.1612370014,0.0,0.1571248472,0.8844213486,0.4919712543,0.4311966896,0.4929689467,0.1539439112,0.3766742647,1.0,0.3381950259,0.3417257667,0.9924494028,0.4285505414,0.0512852371,0.0242757015,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\940328\9403280271\9403280271.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.8844213486; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.9924494028; ",bored,3
0.238985911,0.3889879584,0.487413466,0.355258733,0.2147618085,1.0,0.4550916553,0.8324540854,0.4958883524,0.4087618887,0.4097422361,0.2880427241,0.4098404646,1.0,0.281265229,0.3250611126,0.9534325004,0.3443280458,0.0232644733,0.0339022316,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Validation\410020\4100201033\4100201033.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.8324540854; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Part, using the muscles: Depressor Labii Inferioris, with a value of 0.9534325004; ",bored,3
0.1907327324,0.4642835259,0.2928746939,0.3075007796,0.5217478871,1.0,0.4076552093,0.5769620538,0.4766867757,0.4450950325,0.7941485643,0.3391433656,0.536965251,1.0,0.6590363383,0.5646821856,0.0565891676,0.2041664422,0.4152813256,0.1818220466,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210055\2100551039\2100551039.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5769620538; Dimpler, using the muscles: Buccinator, with a value of 0.7941485643; Chin Raiser, using the muscles: Mentalis, with a value of 0.536965251; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Tightener, using the muscles: Orbicularis Oris, with a value of 0.6590363383; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5646821856; ",engaged,1
0.2722760141,0.4625065923,0.5899875164,0.4275376201,0.1250167489,1.0,0.215138495,0.1994000971,0.4665314555,0.1243741736,0.1885510981,0.3960046768,0.5246478915,0.0,0.3897966444,0.5695088506,0.0546882488,0.1372179687,0.2554517984,0.0228132047,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\110002\1100022038\1100022038.avi,"Chin Raiser, using the muscles: Mentalis, with a value of 0.5246478915; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5695088506; ",engaged,1
0.1854555458,0.4126908183,0.4906517863,0.4173929691,0.6317299604,0.0,0.4645418227,0.4686744511,0.4927508235,0.6386268139,0.5874897242,0.3207630217,0.521228075,1.0,0.3544862866,0.5613973737,0.2072700709,0.1189003661,0.0180001147,0.0881818011,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Test\510038\5100382064\5100382064.avi,"Lip Corner Puller, using the muscles: Zygomaticus Major, with a value of 0.6386268139; Dimpler, using the muscles: Buccinator, with a value of 0.5874897242; Chin Raiser, using the muscles: Mentalis, with a value of 0.521228075; Lip Stretcher, using the muscles: Risorius, Platysma, with a value of 1.0; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.5613973737; ",engaged,1
0.335523665,0.4601538181,0.2325054258,0.5029146671,0.1857322901,0.0,0.3055856228,0.5087816119,0.4938486516,0.3410623372,0.5322508812,0.2520940304,0.5444247127,0.0,0.3145771623,0.556633234,0.4303546548,0.4633128047,0.1099480316,0.0238739792,C:\Users\Alessandro\Desktop\bachelor-s-thesis\datasets\DAiSEE\DataSet\Train\210058\2100581026\2100581026.avi,"Upper Lip Raiser, using the muscles: Levator Labii Superioris, with a value of 0.5087816119; Dimpler, using the muscles: Buccinator, with a value of 0.5322508812; Chin Raiser, using the muscles: Mentalis, with a value of 0.5444247127; Lip Pressor, using the muscles: Orbicularis Oris, with a value of 0.556633234; ",bored,3
